t_s,frametime_ms,fps
43.2325,16.338,61.208
43.2488,17.325,57.722
43.2661,15.621,64.016
43.2818,18.936,52.81
43.3007,16.22,61.653
43.3169,16.45,60.789
43.3334,16.354,61.147
43.3497,15.943,62.723
43.3657,16.559,60.391
43.3822,17.074,58.569
43.3993,16.81,59.487
43.4161,17.467,57.249
43.4336,17.489,57.178
43.4511,16.55,60.423
43.4676,17.516,57.091
43.4851,16.089,62.156
43.5012,18.127,55.166
43.5193,16.782,59.588
43.5361,15.2,65.788
43.5513,16.958,58.97
43.5683,17.283,57.86
43.5856,16.361,61.12
43.6019,16.114,62.058
43.618,17.915,55.818
43.636,17.396,57.484
43.6534,15.204,65.77
43.6686,17.256,57.951
43.6858,15.988,62.547
43.7018,17.558,56.954
43.7194,17.002,58.815
43.7364,16.683,59.942
43.753,16.395,60.993
43.7694,15.692,63.728
43.7851,14.936,66.952
43.8001,16.008,62.467
43.8161,17.412,57.432
43.8335,16.062,62.258
43.8496,17.252,57.963
43.8668,16.745,59.721
43.8836,16.176,61.82
43.8997,17.417,57.414
43.9171,16.92,59.101
43.9341,17.969,55.651
43.952,16.522,60.526
43.9686,15.788,63.339
43.9843,14.784,67.642
43.9991,16.205,61.71
44.0153,37.662,26.552
44.053,16.92,59.102
44.0699,15.883,62.962
44.0858,15.437,64.781
44.1012,15.208,65.755
44.1164,17.079,58.551
44.1335,15.77,63.413
44.1493,15.94,62.734
44.1652,16.474,60.701
44.1817,17.106,58.458
44.1988,15.253,65.559
44.2141,18.343,54.518
44.2324,17.313,57.759
44.2497,15.72,63.614
44.2654,16.077,62.2
44.2815,25.137,39.783
44.3067,16.786,59.572
44.3234,14.592,68.531
44.338,17.43,57.373
44.3555,14.568,68.645
44.37,47.545,21.033
44.4176,16.075,62.207
44.4337,15.912,62.845
44.4496,17.479,57.213
44.467,15.602,64.096
44.4826,15.869,63.017
44.4985,17.12,58.411
44.5156,17.464,57.26
44.5331,16.539,60.464
44.5496,16.475,60.698
44.5661,14.573,68.621
44.5807,16.074,62.212
44.5968,26.372,37.919
44.6231,16.342,61.193
44.6395,15.471,64.638
44.6549,16.211,61.686
44.6712,16.941,59.027
44.6881,16.315,61.292
44.7044,52.243,19.141
44.7567,17.139,58.346
44.7738,17.585,56.868
44.7914,15.118,66.145
44.8065,15.597,64.114
44.8221,16.808,59.497
44.8389,42.038,23.788
44.8809,17.163,58.264
44.8981,16.104,62.095
44.9142,15.621,64.015
44.9298,16.89,59.208
44.9467,17.345,57.654
44.9641,16.57,60.35
44.9806,15.509,64.48
44.9961,16.393,61.001
45.0125,16.201,61.723
45.0287,16.8,59.525
45.0455,15.823,63.2
45.0614,15.422,64.84
45.0768,16.158,61.89
45.0929,17.59,56.85
45.1105,15.374,65.044
45.1259,14.088,70.983
45.14,16.873,59.267
45.1569,17.636,56.701
45.1745,16.262,61.494
45.1908,16.239,61.579
45.207,15.24,65.615
45.2222,17.299,57.808
45.2395,17.161,58.272
45.2567,18.435,54.245
45.2751,17.777,56.252
45.2929,15.493,64.545
45.3084,15.515,64.454
45.3239,16.559,60.391
45.3405,16.671,59.986
45.3571,15.537,64.362
45.3727,15.882,62.965
45.3886,16.252,61.532
45.4048,14.629,68.357
45.4194,15.159,65.966
45.4346,17.012,58.781
45.4516,15.858,63.061
45.4675,15.923,62.8
45.4834,15.457,64.695
45.4989,15.312,65.309
45.5142,15.823,63.198
45.53,15.731,63.567
45.5457,15.79,63.33
45.5615,15.225,65.681
45.5767,14.96,66.843
45.5917,16.688,59.924
45.6084,14.4,69.446
45.6228,14.719,67.938
45.6375,16.912,59.131
45.6544,18.205,54.93
45.6726,16.07,62.228
45.6887,17.557,56.958
45.7063,16.604,60.226
45.7229,15.848,63.098
45.7387,17.417,57.414
45.7561,17.23,58.037
45.7734,16.402,60.966
45.7898,17.189,58.178
45.8069,16.478,60.685
45.8234,14.151,70.664
45.8376,16.064,62.249
45.8536,15.155,65.987
45.8688,14.864,67.276
45.8837,16.294,61.371
45.8999,15.79,63.332
45.9157,16.726,59.786
45.9325,15.562,64.26
45.948,17.484,57.194
45.9655,16.488,60.65
45.982,15.637,63.952
45.9976,16.911,59.133
46.0145,16.409,60.942
46.031,16.863,59.3
46.0478,16.509,60.575
46.0643,18.089,55.283
46.0824,15.115,66.157
46.0975,15.133,66.079
46.1127,16.634,60.119
46.1293,16.41,60.937
46.1457,16.318,61.283
46.162,15.081,66.308
46.1771,16.363,61.115
46.1935,14.236,70.247
46.2077,14.4,69.447
46.2221,16.106,62.088
46.2382,15.672,63.807
46.2539,35.719,27.996
46.2896,16.363,61.114
46.306,15.164,65.944
46.3211,16.147,61.931
46.3373,17.04,58.686
46.3543,15.752,63.485
46.3701,14.964,66.826
46.385,16.546,60.437
46.4016,17.145,58.328
46.4187,17.073,58.571
46.4358,16.344,61.186
46.4521,16.135,61.976
46.4683,16.521,60.527
46.4848,13.913,71.875
46.4987,16.785,59.576
46.5155,15.491,64.552
46.531,16.987,58.869
46.548,15.194,65.815
46.5632,16.378,61.057
46.5795,15.976,62.592
46.5955,15.764,63.435
46.6113,14.753,67.785
46.626,16.664,60.009
46.6427,28.222,35.434
46.6709,15.453,64.714
46.6864,15.329,65.236
46.7017,16.569,60.352
46.7183,16.227,61.625
46.7345,16.653,60.048
46.7512,39.366,25.403
46.7905,16.128,62.004
46.8067,16.632,60.127
46.8233,15.346,65.164
46.8386,14.871,67.245
46.8535,15.716,63.63
46.8692,15.853,63.078
46.8851,15.206,65.765
46.9003,16.588,60.284
46.9169,16.469,60.719
46.9333,15.947,62.708
46.9493,18.282,54.699
46.9676,17.247,57.982
46.9848,16.574,60.334
47.0014,15.029,66.54
47.0164,13.794,72.498
47.0302,15.07,66.358
47.0453,16.119,62.039
47.0614,14.978,66.765
47.0764,14.948,66.898
47.0913,15.205,65.766
47.1065,17.074,58.568
47.1236,15.698,63.704
47.1393,16.014,62.447
47.1553,17.229,58.041
47.1725,16.805,59.506
47.1893,14.501,68.96
47.2038,16.899,59.174
47.2207,14.792,67.603
47.2355,16.17,61.841
47.2517,15.339,65.194
47.267,16.357,61.136
47.2834,16.203,61.715
47.2996,16.497,60.617
47.3161,16.867,59.289
47.333,15.38,65.021
47.3484,15.673,63.803
47.364,16.034,62.367
47.3801,17.231,58.035
47.3973,15.886,62.95
47.4132,16.374,61.072
47.4295,16.308,61.318
47.4459,17.251,57.969
47.4631,17.401,57.466
47.4805,16.442,60.82
47.497,16.573,60.338
47.5135,15.672,63.807
47.5292,17.382,57.531
47.5466,14.745,67.82
47.5613,16.23,61.612
47.5776,15.453,64.712
47.593,15.207,65.759
47.6082,15.663,63.844
47.6239,15.131,66.09
47.639,16.037,62.354
47.655,16.556,60.401
47.6716,16.318,61.282
47.6879,15.564,64.25
47.7035,17.228,58.045
47.7207,16.493,60.633
47.7372,15.064,66.382
47.7523,16.367,61.099
47.7686,16.29,61.387
47.7849,15.84,63.131
47.8008,15.803,63.28
47.8166,16.179,61.808
47.8327,16.894,59.191
47.8496,16.167,61.854
47.8658,16.736,59.752
47.8825,16.549,60.426
47.8991,16.784,59.579
47.9159,15.084,66.298
47.931,17.404,57.459
47.9484,15.792,63.322
47.9642,15.534,64.375
47.9797,14.734,67.873
47.9944,16.056,62.281
48.0105,16.444,60.812
48.0269,17.943,55.733
48.0449,15.609,64.064
48.0605,14.499,68.968
48.075,14.692,68.064
48.0897,16.71,59.846
48.1064,15.969,62.623
48.1223,14.968,66.809
48.1373,14.536,68.792
48.1519,49.104,20.365
48.201,14.883,67.192
48.2158,16.54,60.459
48.2324,16.625,60.152
48.249,14.132,70.763
48.2631,16.459,60.756
48.2796,15.456,64.7
48.2951,17.008,58.797
48.3121,15.677,63.789
48.3277,15.579,64.188
48.3433,15.527,64.402
48.3588,16.031,62.379
48.3749,15.931,62.77
48.3908,16.822,59.447
48.4076,16.483,60.667
48.4241,15.256,65.549
48.4394,17.355,57.62
48.4567,16.469,60.719
48.4732,15.676,63.793
48.4889,55.823,17.914
48.5447,15.937,62.746
48.5606,16.289,61.392
48.5769,16.052,62.299
48.593,17.129,58.381
48.6101,16.573,60.338
48.6267,16.066,62.245
48.6427,17.919,55.806
48.6607,43.929,22.764
48.7046,15.842,63.125
48.7204,16.47,60.715
48.7369,17.035,58.704
48.7539,16.597,60.25
48.7705,13.262,75.402
48.7838,16.208,61.697
48.8,15.778,63.378
48.8158,17.05,58.65
48.8328,17.656,56.639
48.8505,15.38,65.02
48.8659,15.663,63.845
48.8815,17.646,56.671
48.8992,18.577,53.829
48.9177,17.572,56.907
48.9353,17.058,58.624
48.9524,14.798,67.577
48.9672,14.883,67.19
48.9821,17.466,57.253
48.9995,17.166,58.253
49.0167,35.919,27.84
49.0526,37.264,26.836
49.0899,16.77,59.631
49.1066,18.394,54.366
49.125,16.981,58.888
49.142,16.039,62.349
49.1581,15.346,65.162
49.1734,15.985,62.557
49.1894,17.336,57.685
49.2067,15.597,64.115
49.2223,16.209,61.694
49.2385,15.187,65.845
49.2537,15.154,65.988
49.2689,15.274,65.469
49.2841,16.432,60.855
49.3006,14.612,68.437
49.3152,15.533,64.381
49.3307,15.63,63.982
49.3464,14.741,67.838
49.3611,16.705,59.861
49.3778,15.071,66.352
49.3929,15.497,64.528
49.4084,17.307,57.781
49.4257,14.377,69.558
49.4401,34.125,29.304
49.4742,15.001,66.663
49.4892,16.825,59.435
49.506,16.38,61.048
49.5224,16.061,62.264
49.5384,16.227,61.627
49.5547,16.626,60.148
49.5713,16.124,62.018
49.5874,17.42,57.405
49.6048,16.209,61.694
49.621,17.269,57.908
49.6383,15.093,66.256
49.6534,16.399,60.981
49.6698,16.369,61.091
49.6862,16.045,62.325
49.7022,16.851,59.345
49.7191,16.358,61.131
49.7354,14.182,70.513
49.7496,16.351,61.158
49.766,17.313,57.76
49.7833,16.75,59.703
49.8,15.981,62.574
49.816,16.359,61.129
49.8324,16.12,62.034
49.8485,15.663,63.846
49.8642,16.87,59.276
49.881,15.383,65.007
49.8964,16.125,62.017
49.9125,17.426,57.386
49.93,18.715,53.434
49.9487,16.323,61.264
49.965,16.903,59.161
49.9819,15.209,65.748
49.9971,16.465,60.733
50.0136,16.053,62.294
50.0296,16.177,61.814
50.0458,16.292,61.378
50.0621,15.066,66.376
50.0772,18.44,54.229
50.0956,16.588,60.283
50.1122,15.813,63.24
50.128,15.933,62.761
50.1439,15.999,62.504
50.1599,16.3,61.35
50.1762,17.297,57.812
50.1935,14.857,67.31
50.2084,16.156,61.896
50.2245,16.531,60.493
50.2411,14.38,69.54
50.2555,15.857,63.064
50.2713,15.763,63.441
50.2871,16.137,61.97
50.3032,16.799,59.527
50.32,16.345,61.18
50.3364,16.324,61.26
50.3527,50.172,19.932
50.4028,17.435,57.356
50.4203,17.739,56.373
50.438,16.189,61.77
50.4542,15.961,62.653
50.4702,17.641,56.687
50.4878,15.206,65.764
50.503,16.283,61.414
50.5193,16.343,61.189
50.5356,17.321,57.734
50.553,17.257,57.946
50.5702,16.707,59.854
50.5869,16.699,59.884
50.6036,17.578,56.89
50.6212,16.02,62.422
50.6372,16.72,59.809
50.6539,16.819,59.457
50.6708,15.78,63.372
50.6865,15.099,66.227
50.7016,14.636,68.326
50.7163,16.483,60.667
50.7328,16.536,60.473
50.7493,18.036,55.445
50.7673,17.258,57.945
50.7846,17.153,58.3
50.8017,17.209,58.109
50.819,17.194,58.159
50.8362,17.203,58.13
50.8534,15.717,63.623
50.8691,16.937,59.043
50.886,16.613,60.194
50.9026,17.639,56.694
50.9203,17.062,58.61
50.9373,14.608,68.455
50.9519,16.835,59.399
50.9688,15.81,63.249
50.9846,16.145,61.941
51.0007,16.424,60.887
51.0171,15.647,63.912
51.0328,17.113,58.434
51.0499,17.551,56.976
51.0675,15.672,63.808
51.0831,16.065,62.246
51.0992,16.072,62.219
51.1153,14.277,70.044
51.1295,16.282,61.418
51.1458,18.52,53.996
51.1643,15.669,63.822
51.18,16.341,61.196
51.1964,16.527,60.505
51.2129,17.236,58.017
51.2301,16.386,61.026
51.2465,17.826,56.099
51.2643,15.335,65.21
51.2797,16.439,60.831
51.2961,17.131,58.373
51.3132,16.41,60.94
51.3296,17.635,56.706
51.3473,15.668,63.822
51.3629,16.84,59.382
51.3798,16.654,60.047
51.3964,16.908,59.143
51.4133,16.797,59.536
51.4301,18.624,53.696
51.4488,16.952,58.989
51.4657,15.817,63.225
51.4815,17.652,56.651
51.4992,17.19,58.173
51.5164,15.475,64.62
51.5319,16.36,61.126
51.5482,18.283,54.695
51.5665,16.336,61.215
51.5828,17.983,55.609
51.6008,17.227,58.049
51.618,16.453,60.78
51.6345,16.024,62.408
51.6505,16.735,59.756
51.6673,17.841,56.05
51.6851,16.519,60.537
51.7016,16.207,61.702
51.7178,17.618,56.76
51.7354,15.881,62.969
51.7513,18.185,54.992
51.7695,16.015,62.442
51.7855,16.988,58.864
51.8025,17.873,55.949
51.8204,17.251,57.969
51.8376,17.341,57.666
51.855,17.472,57.235
51.8724,17.84,56.053
51.8903,18.028,55.468
51.9083,16.766,59.646
51.9251,16.212,61.684
51.9413,16.363,61.115
51.9577,16.949,59.002
51.9746,57.627,17.353
52.0322,16.925,59.083
52.0492,15.867,63.023
52.065,16.12,62.034
52.0811,18.137,55.135
52.0993,16.259,61.505
52.1155,17.592,56.845
52.1331,16.893,59.197
52.15,39.104,25.573
52.1891,16.671,59.984
52.2058,18.049,55.404
52.2238,18.834,53.094
52.2427,17.489,57.177
52.2602,16.83,59.416
52.277,16.531,60.491
52.2935,17.294,57.823
52.3108,16.046,62.321
52.3269,17.52,57.078
52.3444,17.112,58.438
52.3615,17.372,57.564
52.3789,17.427,57.382
52.3963,16.752,59.693
52.4131,49.139,20.351
52.4622,45.442,22.006
52.5076,17.442,57.332
52.5251,15.308,65.324
52.5404,17.631,56.719
52.558,16.545,60.44
52.5746,17.319,57.739
52.5919,18.355,54.482
52.6102,17.084,58.535
52.6273,17.417,57.415
52.6447,16.339,61.203
52.6611,27.079,36.928
52.6882,19.288,51.845
52.7074,16.251,61.536
52.7237,16.343,61.189
52.74,17.608,56.793
52.7576,16.581,60.312
52.7742,18.971,52.713
52.7932,15.755,63.47
52.809,15.205,65.767
52.8242,17.627,56.732
52.8418,16.665,60.005
52.8585,17.239,58.008
52.8757,18.059,55.375
52.8937,17.204,58.128
52.911,16.527,60.505
52.9275,17.897,55.874
52.9454,16.573,60.34
52.9619,17.244,57.99
52.9792,19.245,51.96
52.9984,38.036,26.291
53.0365,16.597,60.251
53.0531,17.837,56.065
53.0709,18.391,54.374
53.0893,17.232,58.033
53.1065,18.417,54.299
53.1249,16.659,60.027
53.1416,17.842,56.048
53.1595,16.828,59.424
53.1763,34.878,28.672
53.2112,53.458,18.706
53.2646,17.303,57.793
53.2819,16.933,59.055
53.2989,16.335,61.219
53.3152,16.277,61.435
53.3315,17.048,58.659
53.3485,17.579,56.886
53.3661,16.467,60.728
53.3826,17.632,56.714
53.4002,17.374,57.558
53.4176,18.146,55.109
53.4357,18.366,54.448
53.4541,17.619,56.757
53.4717,16.874,59.262
53.4886,17.978,55.623
53.5065,17.504,57.129
53.5241,17.516,57.091
53.5416,18.793,53.211
53.5604,16.64,60.095
53.577,17.281,57.867
53.5943,17.468,57.247
53.6117,17.169,58.244
53.6289,16.46,60.753
53.6454,16.901,59.169
53.6623,16.319,61.28
53.6786,19.201,52.082
53.6978,17.349,57.641
53.7151,16.121,62.032
53.7313,18.629,53.679
53.7499,19.198,52.09
53.7691,17.194,58.159
53.7863,17.572,56.908
53.8039,19.173,52.157
53.823,15.451,64.722
53.8385,18.555,53.893
53.857,18.794,53.207
53.8758,16.81,59.487
53.8926,17.577,56.893
53.9102,18.598,53.769
53.9288,17.088,58.521
53.9459,17.546,56.992
53.9635,17.251,57.968
53.9807,16.152,61.914
53.9969,17.966,55.662
54.0148,36.749,27.211
54.0516,16.986,58.872
54.0686,18.212,54.908
54.0868,15.475,64.62
54.1022,17.09,58.512
54.1193,16.085,62.171
54.1354,17.811,56.145
54.1532,18.8,53.191
54.172,17.061,58.613
54.1891,18.536,53.949
54.2076,17.478,57.214
54.2251,17.183,58.197
54.2423,17.567,56.924
54.2599,17.113,58.436
54.277,17.681,56.559
54.2946,17.228,58.046
54.3119,17.351,57.632
54.3292,19.251,51.945
54.3485,39.967,25.021
54.3884,18.091,55.277
54.4065,18.071,55.338
54.4246,17.921,55.799
54.4425,16.51,60.569
54.459,18.094,55.266
54.4771,18.71,53.447
54.4958,17.616,56.766
54.5135,55.897,17.89
54.5694,18.362,54.461
54.5877,18.592,53.787
54.6063,16.724,59.793
54.623,17.343,57.659
54.6404,16.925,59.086
54.6573,18.566,53.861
54.6759,18.935,52.811
54.6948,32.635,30.642
54.7274,17.597,56.827
54.745,18.517,54.006
54.7636,17.808,56.153
54.7814,17.38,57.536
54.7987,16.473,60.704
54.8152,17.339,57.674
54.8326,16.783,59.585
54.8493,17.053,58.642
54.8664,17.948,55.717
54.8843,18.628,53.684
54.903,16.659,60.029
54.9196,16.49,60.642
54.9361,18.739,53.366
54.9549,18.437,54.238
54.9733,16.679,59.954
54.99,17.437,57.35
55.0074,16.268,61.47
55.0237,17.481,57.205
55.0412,15.727,63.586
55.0569,16.878,59.248
55.0738,17.263,57.929
55.091,17.861,55.989
55.1089,16.792,59.554
55.1257,18.184,54.995
55.1439,16.451,60.786
55.1603,16.548,60.429
55.1769,15.677,63.79
55.1925,16.691,59.913
55.2092,18.586,53.805
55.2278,18.1,55.248
55.2459,18.08,55.311
55.264,17.762,56.301
55.2818,17.167,58.253
55.2989,16.895,59.189
55.3158,18.405,54.334
55.3342,16.072,62.219
55.3503,17.23,58.04
55.3675,17.089,58.516
55.3846,16.486,60.658
55.4011,16.645,60.077
55.4177,18.577,53.829
55.4363,18.797,53.2
55.4551,17.079,58.55
55.4722,17.338,57.677
55.4895,15.911,62.849
55.5054,17.55,56.979
55.523,17.153,58.297
55.5401,18.206,54.926
55.5584,16.631,60.129
55.575,18.268,54.739
55.5933,17.533,57.035
55.6108,16.545,60.442
55.6273,17.894,55.884
55.6452,18.681,53.531
55.6639,16.497,60.618
55.6804,17.852,56.017
55.6983,17.252,57.963
55.7155,19.096,52.368
55.7346,17.194,58.161
55.7518,18.88,52.967
55.7707,17.815,56.131
55.7885,17.077,58.557
55.8056,17.027,58.729
55.8226,18.633,53.667
55.8412,18.072,55.335
55.8593,16.09,62.149
55.8754,17.561,56.944
55.893,16.758,59.673
55.9097,17.964,55.666
55.9277,17.443,57.328
55.9451,16.353,61.152
55.9615,16.369,61.092
55.9778,18.293,54.666
55.9961,17.095,58.496
56.0132,16.941,59.03
56.0302,19.286,51.851
56.0495,17.587,56.86
56.067,17.902,55.861
56.0849,30.331,32.97
56.1153,17.352,57.63
56.1326,19.108,52.334
56.1517,16.132,61.987
56.1679,15.44,64.766
56.1833,16.127,62.009
56.1994,18.608,53.741
56.218,16.974,58.913
56.235,19.059,52.47
56.2541,17.851,56.02
56.2719,17.182,58.201
56.2891,20.016,49.961
56.3091,17.818,56.124
56.3269,17.356,57.615
56.3443,18.221,54.883
56.3625,17.699,56.501
56.3802,18.496,54.066
56.3987,17.367,57.581
56.4161,15.39,64.979
56.4315,18.561,53.875
56.45,17.821,56.112
56.4679,18.048,55.408
56.4859,17.389,57.508
56.5033,18.221,54.881
56.5215,15.848,63.101
56.5374,17.277,57.881
56.5546,16.699,59.883
56.5713,18.411,54.314
56.5897,18.196,54.958
56.6079,19.041,52.519
56.627,17.188,58.179
56.6442,17.078,58.556
56.6612,16.843,59.373
56.6781,17.022,58.747
56.6951,18.964,52.731
56.7141,16.417,60.911
56.7305,19.028,52.553
56.7495,17.239,58.009
56.7668,17.54,57.011
56.7843,17.323,57.727
56.8016,16.425,60.884
56.818,18.253,54.784
56.8363,16.643,60.087
56.8529,16.157,61.894
56.8691,19.649,50.892
56.8888,17.068,58.59
56.9058,18.226,54.866
56.924,20.019,49.953
56.9441,15.74,63.534
56.9598,18.559,53.882
56.9784,16.632,60.126
56.995,16.856,59.325
57.0119,18.814,53.153
57.0307,18.334,54.545
57.049,16.8,59.525
57.0658,16.665,60.006
57.0825,17.281,57.866
57.0997,47.869,20.89
57.1476,18.745,53.347
57.1664,17.048,58.658
57.1834,18.483,54.104
57.2019,17.82,56.117
57.2197,19.396,51.557
57.2391,18.023,55.484
57.2571,18.673,53.554
57.2758,15.793,63.318
57.2916,18.185,54.99
57.3098,17.379,57.54
57.3272,17.265,57.921
57.3444,16.665,60.006
57.3611,18.196,54.959
57.3793,17.702,56.49
57.397,17.106,58.459
57.4141,18.032,55.458
57.4321,16.975,58.909
57.4491,16.373,61.078
57.4655,16.992,58.853
57.4825,17.197,58.15
57.4997,17.405,57.453
57.5171,17.565,56.932
57.5346,16.74,59.738
57.5514,19.359,51.654
57.5707,16.514,60.553
57.5872,26.942,37.117
57.6142,17.684,56.548
57.6319,17.474,57.229
57.6493,17.503,57.133
57.6668,15.525,64.412
57.6824,16.699,59.886
57.6991,17.489,57.18
57.7166,18.211,54.911
57.7348,18.137,55.137
57.7529,16.537,60.472
57.7694,18.598,53.769
57.788,16.241,61.572
57.8043,17.694,56.516
57.822,17.638,56.697
57.8396,17.326,57.716
57.8569,17.789,56.213
57.8747,17.043,58.676
57.8918,18.086,55.292
57.9099,37.479,26.682
57.9473,15.244,65.598
57.9626,17.836,56.068
57.9804,16.04,62.344
57.9965,17.635,56.707
58.0141,16.027,62.395
58.0301,16.478,60.686
58.0466,17.707,56.476
58.0643,18.03,55.463
58.0823,17.289,57.842
58.0996,18.251,54.793
58.1179,17.932,55.767
58.1358,17.915,55.82
58.1537,16.651,60.058
58.1704,17.35,57.638
58.1877,17.538,57.019
58.2053,18.674,53.55
58.2239,17.769,56.278
58.2417,18.728,53.395
58.2604,16.441,60.825
58.2769,16.557,60.396
58.2934,18.53,53.968
58.312,17.584,56.869
58.3295,17.946,55.721
58.3475,19.127,52.283
58.3666,16.864,59.298
58.3835,17.514,57.099
58.401,16.65,60.06
58.4176,17.503,57.133
58.4351,17.109,58.45
58.4523,18.338,54.532
58.4706,18.025,55.479
58.4886,17.033,58.71
58.5056,17.119,58.416
58.5228,17.188,58.18
58.54,18.81,53.163
58.5588,18.15,55.095
58.5769,16.47,60.715
58.5934,17.693,56.52
58.6111,19.159,52.195
58.6302,17.352,57.629
58.6476,17.681,56.557
58.6653,16.099,62.117
58.6814,16.312,61.305
58.6977,16.958,58.97
58.7146,16.628,60.138
58.7313,16.836,59.398
58.7481,16.266,61.478
58.7644,16.96,58.962
58.7813,18.052,55.395
58.7994,17.827,56.095
58.8172,16.971,58.923
58.8342,54.018,18.512
58.8882,15.999,62.504
58.9042,16.537,60.469
58.9207,16.796,59.538
58.9375,17.759,56.308
58.9553,16.995,58.841
58.9723,18.116,55.2
58.9904,18.965,52.727
59.0094,18.506,54.037
59.0279,16.304,61.333
59.0442,17.306,57.785
59.0615,27.342,36.573
59.0888,17.263,57.928
59.1061,16.958,58.969
59.123,16.989,58.86
59.14,19.414,51.51
59.1594,16.643,60.086
59.1761,18.09,55.28
59.1942,17.281,57.868
59.2115,16.637,60.106
59.2281,15.502,64.506
59.2436,17.612,56.779
59.2612,18.195,54.96
59.2794,17.447,57.317
59.2969,18.707,53.457
59.3156,17.202,58.134
59.3328,17.955,55.693
59.3507,16.492,60.634
59.3672,15.55,64.308
59.3828,16.169,61.848
59.3989,16.132,61.99
59.4151,16.725,59.792
59.4318,17.256,57.952
59.449,17.416,57.42
59.4665,40.091,24.943
59.5066,17.151,58.306
59.5237,17.77,56.276
59.5415,18.251,54.791
59.5597,17.453,57.296
59.5772,17.546,56.994
59.5947,29.869,33.48
59.6246,17.179,58.21
59.6418,16.052,62.296
59.6578,16.322,61.266
59.6741,17.298,57.81
59.6914,15.463,64.67
59.7069,17.298,57.811
59.7242,16.02,62.422
59.7402,17.497,57.154
59.7577,17.122,58.406
59.7748,17.823,56.106
59.7927,15.471,64.636
59.8081,17.507,57.121
59.8256,17.98,55.616
59.8436,17.638,56.696
59.8613,17.691,56.527
59.879,18.582,53.814
59.8975,18.617,53.714
59.9162,17.601,56.815
59.9338,16.459,60.757
59.9502,15.825,63.191
59.966,17.629,56.725
59.9837,16.997,58.835
60.0007,17.799,56.184
60.0185,18.871,52.991
60.0373,16.968,58.933
60.0543,16.345,61.182
60.0706,15.95,62.696
60.0866,16.785,59.575
60.1034,15.582,64.178
60.119,49.915,20.034
60.1689,15.845,63.113
60.1847,15.768,63.419
60.2005,18.091,55.276
60.2186,18.345,54.511
60.2369,16.802,59.517
60.2537,16.151,61.915
60.2699,16.934,59.052
60.2868,18.286,54.686
60.3051,17.127,58.389
60.3222,17.189,58.175
60.3394,17.482,57.2
60.3569,16.361,61.121
60.3733,16.925,59.084
60.3902,15.463,64.672
60.4056,17.415,57.422
60.4231,15.581,64.181
60.4386,16.703,59.871
60.4553,42.037,23.788
60.4974,17.476,57.223
60.5149,15.02,66.576
60.5299,16.854,59.335
60.5467,39.317,25.434
60.586,16.518,60.54
60.6026,17.618,56.762
60.6202,16.591,60.273
60.6368,15.282,65.435
60.6521,16.606,60.22
60.6687,17.263,57.928
60.6859,17.871,55.957
60.7038,16.584,60.3
60.7204,16.296,61.364
60.7367,17.776,56.255
60.7545,15.652,63.889
60.7701,17.151,58.304
60.7873,15.99,62.539
60.8032,17.149,58.313
60.8204,17.922,55.797
60.8383,17.09,58.514
60.8554,17.783,56.235
60.8732,15.916,62.831
60.8891,17.349,57.64
60.9065,16.493,60.632
60.9229,16.346,61.175
60.9393,49.334,20.27
60.9886,17.297,57.812
61.0059,17.599,56.82
61.0235,33.066,30.243
61.0566,15.25,65.576
61.0718,30.143,33.175
61.102,15.623,64.009
61.1176,15.213,65.734
61.1328,16.502,60.599
61.1493,16.11,62.071
61.1654,15.971,62.614
61.1814,16.744,59.722
61.1981,15.993,62.527
61.2141,15.85,63.091
61.23,18.15,55.097
61.2481,16.311,61.309
61.2644,16.646,60.074
61.2811,16.745,59.718
61.2978,16.756,59.682
61.3146,51.78,19.312
61.3664,15.834,63.156
61.3822,17.13,58.378
61.3993,15.812,63.242
61.4152,17.614,56.774
61.4328,17.168,58.248
61.4499,18.324,54.573
61.4683,15.874,62.998
61.4841,14.666,68.184
61.4988,16.452,60.785
61.5152,16.547,60.434
61.5318,17.649,56.66
61.5494,15.964,62.643
61.5654,16.322,61.267
61.5817,16.496,60.62
61.5982,17.68,56.561
61.6159,15.441,64.761
61.6313,16.443,60.816
61.6478,17.661,56.621
61.6655,15.641,63.936
61.6811,15.448,64.735
61.6965,16.64,60.095
61.7132,15.779,63.375
61.729,17.073,58.572
61.746,26.947,37.11
61.773,17.23,58.039
61.7902,17.744,56.359
61.808,33.561,29.796
61.8415,17.311,57.768
61.8588,16.342,61.191
61.8752,18.211,54.911
61.8934,54.091,18.487
61.9475,16.287,61.397
61.9638,16.312,61.306
61.9801,16.831,59.413
61.9969,17.804,56.168
62.0147,17.42,57.406
62.0321,18.902,52.905
62.051,17.804,56.167
62.0688,14.838,67.396
62.0837,16.268,61.472
62.0999,16.507,60.581
62.1164,19.334,51.722
62.1358,16.47,60.715
62.1522,16.864,59.296
62.1691,16.331,61.233
62.1854,16.974,58.913
62.2024,17.249,57.976
62.2197,16.299,61.355
62.236,16.029,62.387
62.252,16.567,60.359
62.2686,16.659,60.028
62.2852,14.434,69.279
62.2997,15.67,63.817
62.3153,16.799,59.526
62.3321,15.997,62.512
62.3481,16.82,59.454
62.3649,16.476,60.695
62.3814,17.679,56.566
62.3991,17.263,57.928
62.4164,15.68,63.774
62.432,15.475,64.62
62.4475,37.244,26.85
62.4848,16.834,59.402
62.5016,47.653,20.985
62.5492,17.42,57.405
