t_s,frametime_ms,fps
150.39,20.169,49.58
150.4102,19.708,50.74
150.4299,19.359,51.656
150.4492,20.788,48.104
150.47,18.687,53.513
150.4887,18.592,53.785
150.5073,19.928,50.18
150.5272,20.831,48.006
150.5481,19.382,51.594
150.5674,21.286,46.979
150.5887,21.155,47.27
150.6099,18.317,54.593
150.6282,21.208,47.153
150.6494,20.411,48.994
150.6698,21.665,46.158
150.6915,19.542,51.173
150.711,19.047,52.502
150.7301,20.859,47.941
150.7509,19.407,51.528
150.7703,22.1,45.249
150.7924,19.642,50.91
150.8121,19.737,50.666
150.8318,21.721,46.039
150.8535,19.484,51.324
150.873,19.707,50.743
150.8927,19.29,51.84
150.912,20.027,49.933
150.9321,20.15,49.627
150.9522,20.754,48.183
150.973,18.82,53.136
150.9918,20.673,48.371
151.0125,20.233,49.425
151.0327,19.968,50.08
151.0527,19.902,50.245
151.0726,19.46,51.388
151.092,22.078,45.294
151.1141,18.653,53.612
151.1327,20.743,48.209
151.1535,20.524,48.724
151.174,18.46,54.171
151.1925,21.123,47.341
151.2136,19.843,50.396
151.2334,19.761,50.605
151.2532,20.125,49.689
151.2733,19.322,51.753
151.2926,20.786,48.109
151.3134,20.739,48.217
151.3342,18.418,54.294
151.3526,21.847,45.772
151.3744,21.173,47.229
151.3956,19.695,50.775
151.4153,20.608,48.526
151.4359,21.079,47.441
151.457,17.498,57.15
151.4745,19.877,50.308
151.4944,21.577,46.346
151.5159,19.017,52.586
151.535,21.106,47.38
151.5561,21.588,46.322
151.5777,20.118,49.706
151.5978,19.715,50.724
151.6175,19.346,51.691
151.6368,21.11,47.371
151.6579,18.626,53.689
151.6766,20.577,48.597
151.6971,20.183,49.548
151.7173,18.875,52.981
151.7362,20.834,47.999
151.757,20.39,49.044
151.7774,20.124,49.693
151.7976,20.195,49.516
151.8177,19.674,50.828
151.8374,20.325,49.2
151.8577,21.059,47.486
151.8788,20.837,47.992
151.8996,19.878,50.307
151.9195,21.11,47.37
151.9406,19.721,50.707
151.9604,19.615,50.981
151.98,20.839,47.988
152.0008,20.504,48.771
152.0213,18.944,52.788
152.0403,19.364,51.641
152.0596,20.133,49.67
152.0797,19.414,51.51
152.0992,18.628,53.683
152.1178,19.558,51.13
152.1373,19.623,50.961
152.157,20.118,49.707
152.1771,21.246,47.067
152.1983,21.641,46.209
152.22,20.676,48.365
152.2407,22.693,44.066
152.2633,19.899,50.254
152.2832,20.288,49.291
152.3035,22.368,44.708
152.3259,21.796,45.881
152.3477,21.17,47.236
152.3689,19.314,51.776
152.3882,20.81,48.053
152.409,22.397,44.649
152.4314,19.996,50.011
152.4514,21.269,47.018
152.4727,19.927,50.184
152.4926,20.28,49.309
152.5129,19.465,51.373
152.5323,20.112,49.722
152.5524,21.9,45.662
152.5743,20.652,48.421
152.595,18.682,53.529
152.6137,20.77,48.146
152.6344,20.804,48.068
152.6552,20.457,48.883
152.6757,21.878,45.708
152.6976,20.855,47.951
152.7184,22.166,45.115
152.7406,20.518,48.738
152.7611,20.613,48.513
152.7817,20.703,48.303
152.8024,22.144,45.159
152.8246,19.596,51.032
152.8442,19.609,50.997
152.8638,20.822,48.026
152.8846,19.59,51.046
152.9042,21.623,46.247
152.9258,21.062,47.479
152.9469,21.373,46.788
152.9683,21.181,47.213
152.9894,19.523,51.22
153.009,20.665,48.391
153.0296,52.102,19.193
153.0817,20.725,48.251
153.1024,20.68,48.356
153.1231,19.451,51.411
153.1426,19.953,50.119
153.1625,21.423,46.679
153.184,19.836,50.414
153.2038,20.129,49.681
153.2239,20.603,48.537
153.2445,19.936,50.16
153.2645,19.685,50.801
153.2841,20.225,49.444
153.3044,22.431,44.581
153.3268,20.049,49.878
153.3468,20.744,48.206
153.3676,22.223,44.999
153.3898,20.651,48.423
153.4105,21.617,46.259
153.4321,21.549,46.405
153.4536,19.586,51.056
153.4732,20.426,48.957
153.4936,20.746,48.202
153.5144,21.037,47.536
153.5354,20.18,49.553
153.5556,21.24,47.082
153.5768,21.902,45.658
153.5987,19.754,50.622
153.6185,20.679,48.359
153.6392,19.345,51.694
153.6585,20.388,49.05
153.6789,21.395,46.739
153.7003,21.509,46.492
153.7218,21.34,46.86
153.7432,21.081,47.437
153.7642,20.763,48.162
153.785,18.422,54.284
153.8034,20.872,47.91
153.8243,20.493,48.797
153.8448,20.426,48.957
153.8652,20.388,49.049
153.8856,21.55,46.403
153.9072,20.267,49.341
153.9274,21.578,46.343
153.949,21.314,46.918
153.9703,21.191,47.189
153.9915,21.185,47.203
154.0127,21.271,47.013
154.034,18.919,52.857
154.0529,21.162,47.255
154.074,20.449,48.902
154.0945,21.838,45.792
154.1163,19.635,50.931
154.136,21.662,46.164
154.1576,22.166,45.114
154.1798,21.139,47.306
154.2009,20.631,48.471
154.2216,19.121,52.297
154.2407,21.306,46.936
154.262,18.834,53.097
154.2808,21.681,46.124
154.3025,20.585,48.578
154.3231,20.865,47.927
154.344,21.141,47.301
154.3651,22.743,43.97
154.3878,20.591,48.565
154.4084,22.78,43.898
154.4312,21.343,46.854
154.4525,20.283,49.302
154.4728,23.123,43.247
154.496,20.871,47.913
154.5168,21.362,46.812
154.5382,20.891,47.868
154.5591,21.268,47.019
154.5803,22.339,44.765
154.6027,21.673,46.14
154.6244,21.665,46.158
154.646,21.441,46.64
154.6675,20.621,48.494
154.6881,20.076,49.811
154.7082,20.81,48.053
154.729,20.781,48.121
154.7498,20.388,49.05
154.7701,21.943,45.574
154.7921,21.256,47.046
154.8133,20.924,47.791
154.8343,21.645,46.199
154.8559,21.427,46.67
154.8773,21.223,47.119
154.8986,23.775,42.061
154.9223,21.84,45.788
154.9442,23.626,42.326
154.9678,20.834,47.998
154.9886,21.141,47.302
155.0098,22.185,45.076
155.032,21.825,45.818
155.0538,20.823,48.024
155.0746,20.322,49.208
155.0949,20.228,49.437
155.1152,20.302,49.255
155.1355,21.448,46.625
155.1569,20.43,48.949
155.1773,22.667,44.116
155.2,20.08,49.8
155.2201,19.887,50.283
155.24,22.116,45.215
155.2621,22.014,45.426
155.2841,21.112,47.367
155.3052,19.77,50.583
155.325,21.208,47.152
155.3462,20.576,48.601
155.3668,20.886,47.878
155.3877,21.223,47.118
155.4089,22.797,43.866
155.4317,21.642,46.207
155.4533,22.027,45.4
155.4753,21.777,45.92
155.4971,21.895,45.672
155.519,21.515,46.478
155.5405,22.193,45.059
155.5627,23.321,42.88
155.586,21.622,46.249
155.6077,22.488,44.468
155.6302,20.68,48.357
155.6508,19.704,50.75
155.6705,21.642,46.206
155.6922,18.843,53.071
155.711,21.475,46.567
155.7325,20.391,49.042
155.7529,22.819,43.823
155.7757,22.051,45.35
155.7978,21.57,46.361
155.8193,20.785,48.111
155.8401,20.627,48.48
155.8607,20.291,49.282
155.881,20.581,48.588
155.9016,21.44,46.642
155.9231,20.788,48.104
155.9438,23.001,43.476
155.9668,21.913,45.634
155.9888,23.278,42.958
156.012,21.291,46.968
156.0333,20.315,49.226
156.0536,21.659,46.17
156.0753,21.105,47.381
156.0964,20.599,48.546
156.117,20.372,49.087
156.1374,22.091,45.268
156.1595,18.417,54.298
156.1779,21.15,47.282
156.199,21.641,46.208
156.2207,20.984,47.656
156.2417,22.187,45.071
156.2638,21.418,46.69
156.2853,22.546,44.353
156.3078,22.158,45.131
156.33,20.969,47.689
156.3509,21.327,46.89
156.3723,21.675,46.137
156.3939,22.34,44.762
156.4163,19.995,50.012
156.4363,20.285,49.297
156.4566,20.039,49.903
156.4766,20.912,47.818
156.4975,21.901,45.659
156.5194,21.135,47.315
156.5405,22.077,45.297
156.5626,22.313,44.818
156.5849,22.475,44.493
156.6074,21.387,46.758
156.6288,20.676,48.364
156.6495,23.286,42.945
156.6728,19.865,50.339
156.6926,22.469,44.505
156.7151,22.812,43.836
156.7379,22.431,44.58
156.7603,20.953,47.725
156.7813,21.05,47.507
156.8023,21.328,46.886
156.8237,21.694,46.096
156.8454,21.383,46.767
156.8667,22.413,44.616
156.8892,19.674,50.829
156.9088,21.952,45.555
156.9308,21.335,46.871
156.9521,20.174,49.568
156.9723,19.664,50.855
156.992,20.111,49.725
157.0121,23.405,42.726
157.0355,21.396,46.737
157.0569,22.07,45.31
157.0789,22.6,44.249
157.1015,20.739,48.217
157.1223,22.21,45.025
157.1445,22.133,45.18
157.1666,21.035,47.539
157.1877,21.676,46.135
157.2093,22.693,44.067
157.232,19.417,51.501
157.2514,19.825,50.441
157.2713,21.796,45.879
157.2931,21.608,46.28
157.3147,21.121,47.345
157.3358,21.353,46.831
157.3571,21.859,45.747
157.379,22.136,45.175
157.4011,22.123,45.201
157.4233,22.093,45.263
157.4454,19.307,51.794
157.4647,21.064,47.475
157.4857,21.468,46.581
157.5072,21.056,47.491
157.5283,18.815,53.148
157.5471,20.495,48.791
157.5676,21.873,45.719
157.5894,21.659,46.169
157.6111,19.675,50.825
157.6308,48.016,20.826
157.6788,21.832,45.805
157.7006,22.605,44.238
157.7232,20.881,47.89
157.7441,22.233,44.977
157.7663,18.967,52.722
157.7853,21.605,46.285
157.8069,21.386,46.76
157.8283,21.386,46.76
157.8497,21.148,47.285
157.8708,20.947,47.74
157.8918,21.062,47.48
157.9128,22.674,44.104
157.9355,21.875,45.715
157.9574,20.886,47.879
157.9783,21.609,46.278
157.9999,21.599,46.299
158.0215,21.898,45.666
158.0434,21.797,45.877
158.0652,21.593,46.312
158.0868,20.974,47.677
158.1077,22.226,44.991
158.13,22.115,45.219
158.1521,20.395,49.031
158.1725,21.929,45.602
158.1944,19.808,50.484
158.2142,20.761,48.168
158.235,20.148,49.632
158.2551,21.949,45.561
158.2771,20.862,47.935
158.2979,21.656,46.177
158.3196,19.768,50.586
158.3394,20.621,48.493
158.36,21.429,46.666
158.3814,19.915,50.212
158.4013,21.361,46.814
158.4227,22.131,45.186
158.4448,22.557,44.332
158.4674,23.127,43.239
158.4905,21.177,47.221
158.5117,19.579,51.074
158.5313,21.26,47.037
158.5525,20.297,49.268
158.5728,21.56,46.381
158.5944,22.382,44.678
158.6168,22.337,44.768
158.6391,21.637,46.218
158.6607,22.297,44.848
158.683,20.569,48.617
158.7036,20.386,49.054
158.724,21.168,47.242
158.7452,20.385,49.056
158.7655,19.801,50.502
158.7853,39.415,25.371
158.8248,20.896,47.856
158.8456,22.22,45.005
158.8679,22.311,44.821
158.8902,21.186,47.2
158.9114,20.546,48.671
158.9319,21.522,46.465
158.9534,21.209,47.15
158.9746,20.467,48.858
158.9951,21.166,47.246
159.0163,20.247,49.39
159.0365,21.302,46.944
159.0578,21.641,46.208
159.0795,19.778,50.561
159.0992,21.333,46.876
159.1206,21.663,46.162
159.1422,22.339,44.764
159.1646,20.081,49.799
159.1847,23.157,43.184
159.2078,19.722,50.705
159.2275,21.748,45.981
159.2493,19.347,51.686
159.2686,21.209,47.15
159.2898,19.434,51.455
159.3093,20.773,48.14
159.3301,21.838,45.791
159.3519,20.582,48.585
159.3725,20.725,48.252
159.3932,21.417,46.691
159.4146,20.551,48.658
159.4352,21.038,47.533
159.4562,20.776,48.133
159.477,22.687,44.077
159.4997,20.46,48.875
159.5201,22.328,44.787
159.5425,21.332,46.878
159.5638,22.65,44.15
159.5864,21.007,47.602
159.6074,20.424,48.961
159.6279,20.68,48.357
159.6485,20.837,47.991
159.6694,38.133,26.224
159.7075,20.76,48.171
159.7283,21.004,47.61
159.7493,21.007,47.604
159.7703,21.407,46.714
159.7917,19.672,50.834
159.8114,22.496,44.452
159.8339,21.36,46.817
159.8552,21.783,45.908
159.877,21.416,46.694
159.8984,19.379,51.604
159.9178,20.762,48.166
159.9386,20.055,49.863
159.9586,20.54,48.686
159.9792,21.327,46.889
160.0005,20.224,49.445
160.0207,21.355,46.827
160.0421,21.372,46.79
160.0634,20.961,47.707
160.0844,20.838,47.989
160.1052,22.389,44.664
160.1276,20.608,48.525
160.1482,20.854,47.953
160.1691,19.724,50.701
160.1888,21.043,47.523
160.2099,20.566,48.624
160.2304,18.729,53.392
160.2491,21.72,46.041
160.2709,20.953,47.726
160.2918,21.812,45.845
160.3136,20.549,48.665
160.3342,20.15,49.629
160.3543,20.212,49.475
160.3745,19.32,51.759
160.3939,20.006,49.984
160.4139,19.268,51.9
160.4331,20.786,48.108
160.4539,21.322,46.9
160.4752,19.871,50.326
160.4951,20.391,49.042
160.5155,20.77,48.147
160.5363,21.513,46.485
160.5578,19.769,50.584
160.5776,21.305,46.937
160.5989,20.97,47.686
160.6198,20.666,48.389
160.6405,19.029,52.552
160.6595,21.978,45.501
160.6815,22.083,45.283
160.7036,21.116,47.357
160.7247,20.602,48.539
160.7453,20.442,48.918
160.7658,22.247,44.95
160.788,20.332,49.183
160.8083,19.884,50.292
160.8282,20.909,47.827
160.8491,19.409,51.523
160.8685,21.277,46.999
160.8898,19.897,50.258
160.9097,21.652,46.184
160.9314,21.182,47.211
160.9525,21.755,45.967
160.9743,20.28,49.308
160.9946,20.988,47.646
161.0156,20.555,48.65
161.0361,22.225,44.993
161.0583,19.247,51.955
161.0776,19.924,50.19
161.0975,20.485,48.815
161.118,17.968,55.653
161.136,20.842,47.98
161.1568,21.785,45.902
161.1786,19.045,52.506
161.1976,21.301,46.946
161.2189,23.225,43.056
161.2422,21.048,47.511
161.2632,20.853,47.954
161.2841,21.299,46.951
161.3054,19.516,51.241
161.3249,20.665,48.39
161.3455,20.145,49.639
161.3657,20.666,48.388
161.3864,20.494,48.795
161.4069,21.366,46.804
161.4282,21.275,47.004
161.4495,21.516,46.476
161.471,19.251,51.944
161.4903,20.338,49.17
161.5106,20.317,49.221
161.5309,19.167,52.174
161.5501,20.454,48.89
161.5705,18.526,53.977
161.5891,19.616,50.979
161.6087,21.243,47.075
161.6299,20.469,48.855
161.6504,20.811,48.051
161.6712,20.24,49.408
161.6914,19.818,50.46
161.7113,55.663,17.965
161.7669,20.513,48.749
161.7874,19.543,51.169
161.807,20.159,49.607
161.8271,19.994,50.016
161.8471,21.772,45.93
161.8689,21.958,45.541
161.8909,20.654,48.416
161.9115,18.966,52.726
161.9305,19.909,50.228
161.9504,19.859,50.355
161.9703,20.546,48.67
161.9908,20.813,48.047
162.0116,21.328,46.887
162.0329,20.72,48.263
162.0537,19.976,50.059
162.0736,20.096,49.761
162.0937,20.725,48.25
162.1145,20.423,48.965
162.1349,19.95,50.126
162.1548,19.957,50.107
162.1748,20.306,49.247
162.1951,20.965,47.699
162.2161,20.679,48.358
162.2367,19.744,50.648
162.2565,19.826,50.44
162.2763,20.186,49.54
162.2965,21.194,47.184
162.3177,19.17,52.164
162.3369,20.673,48.371
162.3575,18.968,52.72
162.3765,18.994,52.65
162.3955,20.303,49.255
162.4158,20.802,48.073
162.4366,19.537,51.185
162.4561,19.736,50.668
162.4759,19.296,51.825
162.4952,19.934,50.166
162.5151,22.165,45.116
162.5373,22.064,45.323
162.5593,20.975,47.675
162.5803,21.031,47.548
162.6013,19.256,51.933
162.6206,21.236,47.09
162.6418,19.523,51.222
162.6613,18.698,53.483
162.68,17.811,56.146
162.6979,21.359,46.819
162.7192,18.956,52.754
162.7382,19.872,50.323
162.758,20.588,48.572
162.7786,20.465,48.864
162.7991,19.108,52.333
162.8182,18.928,52.833
162.8371,20.701,48.306
162.8578,20.431,48.945
162.8783,18.902,52.906
162.8972,21.462,46.595
162.9186,19.515,51.241
162.9381,19.035,52.535
162.9572,21.708,46.067
162.9789,19.843,50.396
162.9987,19.467,51.369
163.0182,18.519,53.998
163.0367,20.893,47.863
163.0576,20.203,49.497
163.0778,20.018,49.955
163.0978,20.11,49.726
163.1179,19.547,51.159
163.1375,18.069,55.343
163.1556,18.949,52.773
163.1745,19.428,51.472
163.1939,17.603,56.81
163.2115,19.489,51.31
163.231,18.868,53.0
163.2499,19.245,51.963
163.2691,21.79,45.893
163.2909,19.848,50.382
163.3108,19.373,51.617
163.3301,19.387,51.58
163.3495,20.219,49.458
163.3698,21.095,47.406
163.3908,37.669,26.547
163.4285,18.763,53.297
163.4473,20.278,49.314
163.4676,20.742,48.211
163.4883,20.602,48.54
163.5089,18.558,53.886
163.5275,19.215,52.043
163.5467,40.413,24.744
163.5871,19.956,50.111
163.607,18.627,53.687
163.6257,18.735,53.377
163.6444,19.858,50.357
163.6643,20.857,47.946
163.6851,18.102,55.242
163.7032,19.363,51.644
163.7226,19.36,51.653
163.7419,18.8,53.191
163.7607,20.125,49.689
163.7809,18.382,54.402
163.7993,20.641,48.447
163.8199,22.348,44.747
163.8422,18.686,53.517
163.8609,19.527,51.21
163.8805,18.412,54.313
163.8989,19.151,52.217
163.918,20.76,48.17
163.9388,19.646,50.901
163.9584,18.669,53.564
163.9771,20.434,48.939
163.9975,19.866,50.336
164.0174,19.733,50.677
164.0371,19.961,50.097
164.0571,20.39,49.045
164.0775,19.982,50.045
164.0975,18.789,53.223
164.1162,20.09,49.775
164.1363,21.007,47.602
164.1573,19.485,51.321
164.1768,19.9,50.252
164.1967,19.255,51.934
164.216,19.481,51.333
164.2355,18.391,54.376
164.2539,20.521,48.73
164.2744,20.436,48.934
164.2948,20.162,49.598
164.315,19.955,50.112
164.3349,18.87,52.994
164.3538,20.674,48.371
164.3745,18.746,53.346
164.3932,17.569,56.919
164.4108,19.582,51.069
164.4304,20.442,48.92
164.4508,18.307,54.623
164.4691,19.024,52.564
164.4881,20.46,48.876
164.5086,19.369,51.628
164.528,18.549,53.913
164.5465,18.017,55.504
164.5645,18.52,53.996
164.5831,19.675,50.827
164.6027,19.376,51.611
164.6221,19.868,50.332
164.642,20.604,48.534
164.6626,20.183,49.547
164.6828,18.315,54.601
164.7011,18.402,54.342
164.7195,19.044,52.509
164.7385,20.624,48.486
164.7591,18.82,53.134
164.778,20.032,49.92
164.798,20.246,49.393
164.8182,19.906,50.236
164.8382,20.361,49.113
164.8585,19.395,51.561
164.8779,18.463,54.163
164.8964,18.823,53.127
164.9152,18.665,53.576
164.9339,20.462,48.871
164.9543,18.809,53.165
164.9731,18.24,54.824
164.9914,19.956,50.111
165.0113,19.952,50.121
165.0313,56.308,17.759
165.0876,20.338,49.168
165.1079,18.969,52.717
165.1269,19.338,51.711
165.1462,17.829,56.088
165.1641,20.088,49.782
165.1841,18.887,52.947
165.203,18.942,52.793
165.222,18.498,54.059
165.2405,20.722,48.258
165.2612,19.668,50.843
165.2809,19.781,50.555
165.3006,19.439,51.442
165.3201,18.758,53.311
165.3388,17.849,56.025
165.3567,19.743,50.65
165.3764,19.365,51.639
165.3958,20.574,48.605
165.4164,18.844,53.068
165.4352,18.294,54.663
165.4535,18.581,53.817
165.4721,20.028,49.929
165.4921,19.875,50.313
165.512,19.328,51.738
165.5313,19.977,50.058
165.5513,19.126,52.285
165.5704,20.411,48.992
165.5908,19.537,51.185
165.6104,17.904,55.853
165.6283,21.091,47.413
165.6494,19.831,50.427
165.6692,18.771,53.275
165.688,19.205,52.07
165.7072,18.192,54.969
165.7254,19.611,50.992
165.745,19.25,51.948
165.7642,19.649,50.893
165.7839,19.386,51.584
165.8033,20.268,49.339
165.8235,19.745,50.646
165.8433,18.074,55.328
165.8614,18.667,53.571
165.88,19.252,51.943
165.8993,19.132,52.267
165.9184,20.448,48.904
165.9389,18.456,54.183
165.9573,19.713,50.727
165.977,20.57,48.614
165.9976,20.829,48.009
166.0184,19.079,52.414
166.0375,19.887,50.285
166.0574,20.112,49.721
166.0775,20.658,48.407
166.0982,21.165,47.248
166.1193,20.041,49.897
166.1394,18.452,54.196
166.1578,19.125,52.289
166.1769,19.601,51.017
166.1965,18.997,52.64
166.2155,19.809,50.482
166.2353,20.807,48.062
166.2562,18.973,52.707
166.2751,20.896,47.856
166.296,19.93,50.176
166.316,17.875,55.944
166.3338,18.909,52.885
166.3527,18.281,54.701
166.371,20.21,49.48
166.3912,20.822,48.026
166.4121,17.386,57.516
166.4294,19.481,51.333
166.4489,19.51,51.256
166.4684,18.801,53.189
166.4872,19.545,51.164
166.5068,19.933,50.168
166.5267,20.775,48.134
166.5475,18.095,55.263
166.5656,19.008,52.608
166.5846,18.913,52.874
166.6035,19.839,50.405
166.6233,19.095,52.371
166.6424,20.826,48.017
166.6633,18.787,53.227
166.682,18.057,55.38
166.7001,18.828,53.113
166.7189,19.944,50.139
166.7389,18.964,52.732
166.7578,22.496,44.452
166.7803,18.796,53.202
166.7991,18.078,55.316
166.8172,19.583,51.066
166.8368,19.756,50.618
166.8565,19.61,50.995
166.8762,20.297,49.268
166.8965,19.789,50.534
166.9162,18.073,55.331
166.9343,20.536,48.694
166.9549,18.359,54.47
166.9732,36.082,27.715
167.0093,19.324,51.748
167.0286,19.716,50.719
167.0483,19.731,50.681
167.0681,20.039,49.902
167.0881,18.801,53.188
167.1069,19.884,50.291
167.1268,19.333,51.726
167.1461,19.011,52.601
167.1651,19.929,50.177
167.1851,21.155,47.27
167.2062,20.271,49.331
167.2265,19.926,50.186
167.2464,19.053,52.484
167.2655,20.57,48.614
167.286,19.276,51.878
167.3053,19.829,50.43
167.3251,20.305,49.25
167.3454,19.69,50.788
167.3651,20.464,48.867
167.3856,18.911,52.879
167.4045,19.469,51.364
167.424,18.47,54.141
167.4425,18.385,54.392
167.4608,19.777,50.564
167.4806,18.718,53.424
167.4993,18.101,55.247
167.5174,19.734,50.673
167.5372,18.88,52.965
167.556,19.052,52.489
167.5751,19.526,51.213
167.5946,18.458,54.176
167.6131,18.412,54.314
167.6315,19.05,52.494
167.6505,18.57,53.849
167.6691,19.681,50.811
167.6888,19.642,50.911
167.7084,20.069,49.828
167.7285,19.874,50.318
167.7484,17.911,55.833
167.7663,20.695,48.321
167.787,18.582,53.814
167.8056,19.658,50.871
167.8252,20.407,49.004
167.8456,19.388,51.578
167.865,21.234,47.094
167.8863,16.347,61.173
167.9026,18.84,53.078
167.9214,18.825,53.12
167.9403,19.404,51.536
167.9597,18.8,53.19
167.9785,18.717,53.426
167.9972,19.758,50.611
168.0169,18.913,52.873
168.0359,18.799,53.194
168.0547,18.891,52.934
168.0736,18.84,53.08
168.0924,20.124,49.692
168.1125,19.793,50.523
168.1323,20.267,49.342
168.1526,18.567,53.858
168.1711,19.787,50.538
168.1909,19.741,50.657
168.2107,18.899,52.912
168.2296,18.66,53.591
168.2482,20.435,48.935
168.2687,18.706,53.459
168.2874,19.263,51.913
168.3066,19.211,52.054
168.3258,19.218,52.034
168.3451,19.873,50.318
168.3649,20.066,49.836
168.385,21.161,47.256
168.4062,19.684,50.803
168.4258,18.993,52.651
168.4448,18.378,54.412
168.4632,18.917,52.863
168.4821,19.612,50.989
168.5017,18.591,53.79
168.5203,18.205,54.93
168.5385,19.704,50.752
168.5582,18.291,54.671
168.5765,18.956,52.753
168.5955,18.806,53.175
168.6143,18.897,52.918
168.6332,21.19,47.191
168.6544,18.772,53.27
168.6732,20.089,49.779
168.6932,20.295,49.274
168.7135,19.88,50.303
168.7334,19.183,52.129
168.7526,21.004,47.609
168.7736,19.034,52.536
168.7926,17.981,55.614
168.8106,18.961,52.739
168.8296,18.529,53.969
168.8481,19.91,50.225
168.868,19.972,50.071
168.888,19.383,51.592
168.9074,18.167,55.044
168.9255,18.169,55.039
168.9437,19.399,51.548
168.9631,19.215,52.043
168.9823,19.631,50.941
169.002,21.451,46.618
169.0234,18.167,55.046
169.0416,19.557,51.131
169.0611,19.025,52.563
169.0802,19.484,51.325
169.0996,19.746,50.642
169.1194,19.39,51.572
169.1388,19.279,51.869
169.1581,20.463,48.869
169.1785,20.048,49.881
169.1986,19.649,50.893
169.2182,18.227,54.863
169.2365,19.573,51.091
169.256,20.064,49.841
169.2761,17.885,55.913
169.294,20.469,48.853
169.3144,20.632,48.468
169.3351,19.468,51.365
169.3545,19.97,50.074
169.3745,19.451,51.412
169.394,19.657,50.874
169.4136,17.548,56.988
169.4312,20.058,49.855
169.4512,18.477,54.121
169.4697,18.979,52.689
169.4887,19.217,52.036
169.5079,18.66,53.591
169.5266,18.932,52.821
169.5455,19.409,51.521
169.5649,18.534,53.955
169.5834,19.606,51.004
169.603,20.235,49.419
169.6233,20.47,48.853
169.6437,20.405,49.008
169.6641,19.522,51.223
169.6837,20.328,49.194
169.704,20.881,47.891
169.7249,17.866,55.973
169.7427,20.692,48.328
169.7634,18.851,53.049
169.7823,21.0,47.619
169.8033,20.235,49.42
169.8235,17.624,56.74
169.8411,18.033,55.453
169.8592,19.956,50.11
169.8791,19.871,50.324
169.899,18.938,52.805
169.9179,19.22,52.03
169.9372,19.544,51.166
169.9567,18.471,54.14
169.9752,19.291,51.836
169.9945,18.417,54.299
170.0129,17.163,58.266
170.0301,19.446,51.426
170.0495,19.913,50.218
170.0694,20.357,49.123
170.0898,19.162,52.186
170.1089,20.447,48.906
170.1294,20.268,49.338
170.1496,19.295,51.827
170.1689,18.278,54.709
170.1872,19.675,50.827
170.2069,19.13,52.275
170.226,20.058,49.855
170.2461,19.425,51.479
170.2655,19.779,50.559
170.2853,20.382,49.062
170.3057,19.523,51.223
170.3252,19.382,51.595
170.3446,20.846,47.97
170.3654,20.027,49.932
170.3854,18.644,53.636
170.4041,19.67,50.84
170.4238,19.481,51.333
170.4432,20.334,49.179
170.4636,19.801,50.504
170.4834,18.229,54.859
170.5016,21.0,47.62
170.5226,19.771,50.58
170.5424,19.861,50.35
170.5622,18.849,53.053
170.5811,20.721,48.261
170.6018,19.069,52.441
170.6209,19.884,50.292
170.6408,18.73,53.39
170.6595,18.761,53.301
170.6782,21.501,46.51
170.6997,20.449,48.902
170.7202,19.764,50.598
170.74,18.788,53.224
170.7588,20.932,47.774
170.7797,20.537,48.692
170.8002,18.9,52.909
170.8191,20.592,48.563
170.8397,21.391,46.749
170.8611,19.077,52.419
170.8802,19.268,51.899
170.8994,18.719,53.422
170.9182,19.326,51.745
170.9375,21.088,47.421
170.9586,19.872,50.322
170.9785,19.633,50.933
170.9981,20.867,47.922
171.019,21.565,46.372
171.0405,19.461,51.386
171.06,19.406,51.532
171.0794,20.14,49.654
171.0995,18.613,53.726
171.1181,21.125,47.337
171.1393,19.827,50.436
171.1591,18.42,54.288
171.1775,18.592,53.787
171.1961,20.986,47.651
171.2171,20.914,47.815
171.238,19.783,50.549
171.2578,20.535,48.697
171.2783,19.033,52.541
171.2974,19.68,50.813
171.317,18.97,52.715
171.336,20.411,48.993
171.3564,19.526,51.213
171.3759,20.17,49.579
171.3961,20.542,48.68
171.4167,19.144,52.235
171.4358,20.19,49.53
171.456,21.329,46.886
171.4773,19.416,51.503
171.4967,20.586,48.577
171.5173,20.824,48.022
171.5381,18.647,53.628
171.5568,19.269,51.897
171.5761,19.214,52.045
171.5953,20.067,49.833
171.6153,19.546,51.161
171.6349,20.011,49.973
171.6549,19.257,51.929
171.6741,20.232,49.426
171.6944,19.278,51.874
171.7137,19.989,50.028
171.7336,19.609,50.998
171.7533,21.199,47.172
171.7745,21.521,46.466
171.796,19.625,50.955
171.8156,20.197,49.513
171.8358,20.393,49.036
171.8562,21.44,46.643
171.8776,19.338,51.712
171.897,19.185,52.124
171.9162,19.064,52.455
171.9352,20.074,49.815
171.9553,20.917,47.809
171.9762,19.619,50.972
171.9958,20.263,49.352
172.0161,20.147,49.634
172.0362,21.443,46.636
172.0577,19.148,52.225
172.0768,19.765,50.595
172.0966,19.029,52.552
172.1156,19.462,51.382
172.1351,19.425,51.48
172.1545,20.536,48.695
172.175,20.026,49.935
172.1951,19.17,52.164
172.2142,19.949,50.128
172.2342,19.768,50.587
172.254,20.065,49.838
172.274,19.777,50.563
172.2938,20.161,49.6
172.314,19.139,52.249
172.3331,18.766,53.287
172.3519,19.802,50.501
172.3717,21.426,46.673
172.3931,19.298,51.818
172.4124,21.392,46.746
172.4338,20.287,49.292
172.4541,20.352,49.136
172.4744,18.355,54.483
172.4928,20.763,48.163
172.5135,20.447,48.906
172.534,20.005,49.988
